antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len
"contact=cellular, month=jul",previous_bin=0,0.10493477027793534,0.6398184912081679,0.08243524295708074,0.7855855855855857,1.227825698038464,1.0,0.015296036562576443,1.6798381292392175,0.20730572900315106,0.12446474450471026,0.40470454706675196,0.45721359657529875,2,1
"contact=cellular, month=jul",pdays_bin=never_contacted,0.10493477027793534,0.6398184912081679,0.08243524295708074,0.7855855855855857,1.227825698038464,1.0,0.015296036562576443,1.6798381292392175,0.20730572900315106,0.12446474450471026,0.40470454706675196,0.45721359657529875,2,1
campaign_bin=4-10,previous_bin=0,0.12516543770088864,0.6398184912081679,0.09831726224238986,0.7854984894259818,1.2276895716826293,1.0,0.018234100741197357,1.6791560480295262,0.21199647553656623,0.1474758933635848,0.404462735209458,0.4695813960132273,1,1
campaign_bin=4-10,pdays_bin=never_contacted,0.12516543770088864,0.6398184912081679,0.09831726224238986,0.7854984894259818,1.2276895716826293,1.0,0.018234100741197357,1.6791560480295262,0.21199647553656623,0.1474758933635848,0.404462735209458,0.4695813960132273,1,1
campaign_bin=4-10,"poutcome=unknown, previous_bin=0",0.12516543770088864,0.6398184912081679,0.09831726224238986,0.7854984894259818,1.2276895716826293,1.0,0.018234100741197357,1.6791560480295262,0.21199647553656623,0.1474758933635848,0.404462735209458,0.4695813960132273,1,2
campaign_bin=4-10,"pdays_bin=never_contacted, poutcome=unknown",0.12516543770088864,0.6398184912081679,0.09831726224238986,0.7854984894259818,1.2276895716826293,1.0,0.018234100741197357,1.6791560480295262,0.21199647553656623,0.1474758933635848,0.404462735209458,0.4695813960132273,1,2
campaign_bin=4-10,"pdays_bin=never_contacted, previous_bin=0",0.12516543770088864,0.6398184912081679,0.09831726224238986,0.7854984894259818,1.2276895716826293,1.0,0.018234100741197357,1.6791560480295262,0.21199647553656623,0.1474758933635848,0.404462735209458,0.4695813960132273,1,2
"contact=cellular, month=jul",poutcome=unknown,0.10493477027793534,0.6401966345244848,0.08243524295708074,0.7855855855855857,1.2271004613591738,1.0,0.01525635618054659,1.6780745196547142,0.20676794455878408,0.12439372325249644,0.404078908125151,0.45717554530312954,2,1
"campaign_bin=4-10, default=no",poutcome=unknown,0.12327472111930422,0.6401966345244848,0.09661561731896388,0.7837423312883435,1.2242212611293704,1.0,0.017695555736440882,1.6637715907094737,0.2089071692972418,0.1448823362631131,0.3989559591088011,0.46732893292119476,2,1
month=jul,previous_bin=0,0.11854792966534317,0.6398184912081679,0.09283418415579504,0.7830940988835725,1.2239316456841651,1.0,0.016985026661463162,1.6605426912682255,0.2075676199912451,0.13948863636363637,0.39778723831769813,0.4640943307656633,1,1
month=jul,pdays_bin=never_contacted,0.11854792966534317,0.6398184912081679,0.09283418415579504,0.7830940988835725,1.2239316456841651,1.0,0.016985026661463162,1.6605426912682255,0.2075676199912451,0.13948863636363637,0.39778723831769813,0.4640943307656633,1,1
month=jul,"poutcome=unknown, previous_bin=0",0.11854792966534317,0.6398184912081679,0.09283418415579504,0.7830940988835725,1.2239316456841651,1.0,0.016985026661463162,1.6605426912682255,0.2075676199912451,0.13948863636363637,0.39778723831769813,0.4640943307656633,1,2
month=jul,"pdays_bin=never_contacted, poutcome=unknown",0.11854792966534317,0.6398184912081679,0.09283418415579504,0.7830940988835725,1.2239316456841651,1.0,0.016985026661463162,1.6605426912682255,0.2075676199912451,0.13948863636363637,0.39778723831769813,0.4640943307656633,1,2
month=jul,"pdays_bin=never_contacted, previous_bin=0",0.11854792966534317,0.6398184912081679,0.09283418415579504,0.7830940988835725,1.2239316456841651,1.0,0.016985026661463162,1.6605426912682255,0.2075676199912451,0.13948863636363637,0.39778723831769813,0.4640943307656633,1,2
month=jul,poutcome=unknown,0.11854792966534317,0.6401966345244848,0.09283418415579504,0.7830940988835725,1.2232087090948656,1.0,0.01694019855419701,1.658799339361382,0.2070197925595073,0.13940942646223733,0.39715432947725426,0.4640514794476929,1,1
campaign_bin=4-10,"default=no, poutcome=unknown",0.12516543770088864,0.631310266591038,0.09661561731896388,0.7719033232628398,1.2227004123202037,1.0,0.017597391476031926,1.6163748577267074,0.20819726974784694,0.14641833810888252,0.3813316290959795,0.46247157777397757,1,2
"campaign_bin=4-10, default=no",previous_bin=0,0.12327472111930422,0.6398184912081679,0.09642654566080544,0.7822085889570551,1.2225476439107164,1.0,0.017553099590144533,1.6537911530441862,0.20763170914257426,0.14463981849120813,0.3953287280807688,0.46645890440760557,2,1
"campaign_bin=4-10, default=no",pdays_bin=never_contacted,0.12327472111930422,0.6398184912081679,0.09642654566080544,0.7822085889570551,1.2225476439107164,1.0,0.017553099590144533,1.6537911530441862,0.20763170914257426,0.14463981849120813,0.3953287280807688,0.46645890440760557,2,1
campaign_bin=4-10,"contact=cellular, poutcome=unknown",0.12516543770088864,0.4946114577424844,0.07562866326337682,0.6042296072507553,1.2216247678705063,1.0,0.013720403663164175,1.2769741029560127,0.20737410849362437,0.13898540653231412,0.2168987627195079,0.37856740301375685,1,2
campaign_bin=4-10,"default=no, previous_bin=0",0.12516543770088864,0.6309321232747211,0.09642654566080544,0.7703927492447129,1.2210390322910658,1.0,0.017455650291573935,1.6073877262640428,0.20692525118973443,0.1461736887360275,0.3778725669852902,0.4616123170856468,1,2
campaign_bin=4-10,"default=no, pdays_bin=never_contacted",0.12516543770088864,0.6309321232747211,0.09642654566080544,0.7703927492447129,1.2210390322910658,1.0,0.017455650291573935,1.6073877262640428,0.20692525118973443,0.1461736887360275,0.3778725669852902,0.4616123170856468,1,2
duration_bin=low,"housing=no, loan=no",0.2514653053507279,0.5927396483267158,0.18188693514842125,0.7233082706766917,1.2202798863186675,1.0,0.03283347848846058,1.4718920318626845,0.2411589898328974,0.2746217527833286,0.320602341508367,0.5150831624515835,1,2
campaign_bin=4-10,"contact=cellular, previous_bin=0",0.12516543770088864,0.4942333144261675,0.07543959160521838,0.6027190332326283,1.2195030477304403,1.0,0.013578662478706198,1.2730705165394565,0.2057461570502872,0.1386861313868613,0.21449755767004527,0.3776793329896883,1,2
campaign_bin=4-10,"contact=cellular, pdays_bin=never_contacted",0.12516543770088864,0.4942333144261675,0.07543959160521838,0.6027190332326283,1.2195030477304403,1.0,0.013578662478706198,1.2730705165394565,0.2057461570502872,0.1386861313868613,0.21449755767004527,0.3776793329896883,1,2
"campaign_bin=4-10, housing=no",previous_bin=0,0.07827566647759501,0.6398184912081679,0.06107014558517678,0.7801932367149758,1.219397762702573,1.0,0.010987926761168172,1.6386279630749276,0.1952026673017384,0.09294964028776978,0.3897333485488224,0.43782120464590396,2,1
"campaign_bin=4-10, housing=no",pdays_bin=never_contacted,0.07827566647759501,0.6398184912081679,0.06107014558517678,0.7801932367149758,1.219397762702573,1.0,0.010987926761168172,1.6386279630749276,0.1952026673017384,0.09294964028776978,0.3897333485488224,0.43782120464590396,2,1
"campaign_bin=4-10, housing=no",poutcome=unknown,0.07827566647759501,0.6401966345244848,0.06107014558517678,0.7801932367149758,1.2186775041303917,1.0,0.01095832734105942,1.6369076187567386,0.19467682781614662,0.09289617486338797,0.38909197529453843,0.4377930152860171,2,1
"education=tertiary, poutcome=success",housing=no,0.0773303081868028,0.6341463414634146,0.059746643978067684,0.7726161369193154,1.2183562159112282,1.0,0.010707911957168352,1.6089693154996065,0.1942428408383482,0.09167391935015956,0.3784841075794621,0.43341599928851876,2,1
"campaign_bin=4-10, loan=no",previous_bin=0,0.1106069200226886,0.6398184912081679,0.08621667612024958,0.7794871794871795,1.218294235315512,1.0,0.015448323434150465,1.6333812608001688,0.20146348012889373,0.12980358667805295,0.3877730668281849,0.45711947626841243,2,1
"campaign_bin=4-10, loan=no",pdays_bin=never_contacted,0.1106069200226886,0.6398184912081679,0.08621667612024958,0.7794871794871795,1.218294235315512,1.0,0.015448323434150465,1.6333812608001688,0.20146348012889373,0.12980358667805295,0.3877730668281849,0.45711947626841243,2,1
"default=no, month=jul",previous_bin=0,0.11571185479296653,0.6398184912081679,0.09018718094157686,0.7794117647058825,1.2181763662911975,1.0,0.016152596593042412,1.6328228398563063,0.20253670107834015,0.13554987212276215,0.38756368689208,0.46018460575719655,2,1
"default=no, month=jul",pdays_bin=never_contacted,0.11571185479296653,0.6398184912081679,0.09018718094157686,0.7794117647058825,1.2181763662911975,1.0,0.016152596593042412,1.6328228398563063,0.20253670107834015,0.13554987212276215,0.38756368689208,0.46018460575719655,2,1
"campaign_bin=4-10, loan=no",poutcome=unknown,0.1106069200226886,0.6401966345244848,0.08621667612024958,0.7794871794871795,1.2175746285610431,1.0,0.015406498166605484,1.6316664248308246,0.20091803168635874,0.12972972972972974,0.38712963337240786,0.4570796795250428,2,1
"default=no, month=jul",poutcome=unknown,0.11571185479296653,0.6401966345244848,0.09018718094157686,0.7794117647058825,1.2174568291581251,1.0,0.01610884092853382,1.6311085901556697,0.2019880507178849,0.13547287702357286,0.38692003338382147,0.4601429762690665,2,1
poutcome=success,"housing=no, loan=no",0.1849120816789563,0.5927396483267158,0.13329551900170164,0.7208588957055215,1.2161475915108464,1.0,0.02369079673595613,1.4589766444559416,0.2180517922977836,0.2068661971830986,0.3145880684245606,0.47286963924032055,1,2
"duration_bin=low, education=tertiary",housing=no,0.11117413499716393,0.6341463414634146,0.08564946114577425,0.7704081632653061,1.2148744113029828,1.0,0.01514879017196298,1.5934959349593498,0.19899246461581374,0.1298366294067068,0.37244897959183676,0.452735387536052,2,1
duration_bin=mid_low,"housing=no, loan=no",0.24919644545282663,0.5927396483267158,0.1794290035923615,0.720030349013657,1.214749765847921,1.0,0.03172039015038544,1.454658925488858,0.23546130945668006,0.2708333333333333,0.3125536285669602,0.5113708363888062,1,2
"contact=cellular, duration_bin=low",housing=no,0.22386084325959538,0.6341463414634146,0.17243335224049916,0.7702702702702704,1.214656964656965,1.0,0.03047281749051184,1.5925394548063136,0.22769408295403556,0.2515168229453944,0.3720720720720724,0.5210922013247595,2,1
"duration_bin=mid_low, poutcome=unknown",housing=no,0.12800151257326528,0.6341463414634146,0.0985063339005483,0.7695716395864105,1.2135552778093397,1.0,0.017334643000428862,1.5877110694183856,0.20180643668440662,0.14843304843304841,0.3701624815361887,0.4624542753686376,2,1
"duration_bin=mid_low, previous_bin=0",housing=no,0.12800151257326528,0.6341463414634146,0.0985063339005483,0.7695716395864105,1.2135552778093397,1.0,0.017334643000428862,1.5877110694183856,0.20180643668440662,0.14843304843304841,0.3701624815361887,0.4624542753686376,2,1
"duration_bin=mid_low, pdays_bin=never_contacted",housing=no,0.12800151257326528,0.6341463414634146,0.0985063339005483,0.7695716395864105,1.2135552778093397,1.0,0.017334643000428862,1.5877110694183856,0.20180643668440662,0.14843304843304841,0.3701624815361887,0.4624542753686376,2,1
"duration_bin=low, loan=no",housing=no,0.23652864435621102,0.6341463414634146,0.18188693514842125,0.7689848121502797,1.2126298960831334,1.0,0.03189316067862891,1.583677947506118,0.22966949118509297,0.2640680757617348,0.36855848654409784,0.5279032587883181,2,1
"duration_bin=mid_low, poutcome=success",housing=no,0.06938929854414823,0.6341463414634146,0.05331820760068066,0.7683923705722071,1.211695661286942,1.0,0.009315237792196417,1.5796269727403158,0.18773721113195646,0.08200058156440826,0.3669391462306994,0.4262355412789479,2,1
"duration_bin=low, job=management",housing=no,0.07090187180941576,0.6341463414634146,0.05445263754963131,0.7680000000000001,1.2110769230769232,1.0,0.009490474938782294,1.576955424726662,0.1875890313390315,0.08369659982563207,0.365866666666667,0.4269338103756709,2,1
"contact=cellular, duration_bin=high",poutcome=unknown,0.17980714690867838,0.6401966345244848,0.1393458120627718,0.7749737118822293,1.2105245015195247,1.0,0.02423388174838627,1.598939254986986,0.21203769909411824,0.20472222222222225,0.37458537159490835,0.4963173343817526,2,1
"contact=cellular, duration_bin=high",previous_bin=0,0.17980714690867838,0.6398184912081679,0.13915674040461334,0.7739221871713985,1.209596468070191,1.0,0.024112802961057347,1.5931749528420105,0.21126495880690357,0.2045012503473187,0.3723225448553945,0.4957081385029569,2,1
"contact=cellular, duration_bin=high",pdays_bin=never_contacted,0.17980714690867838,0.6398184912081679,0.13915674040461334,0.7739221871713985,1.209596468070191,1.0,0.024112802961057347,1.5931749528420105,0.21126495880690357,0.2045012503473187,0.3723225448553945,0.4957081385029569,2,1
duration_bin=low,"default=no, housing=no",0.2514653053507279,0.6297976933257705,0.1915295897145018,0.7616541353383459,1.209363170760886,1.0,0.03315732045315281,1.5532147251631714,0.23127655706928885,0.2776864035087719,0.35617401522191594,0.5328835071768283,1,2
campaign_bin=4-10,"loan=no, previous_bin=0",0.12516543770088864,0.5711854792966534,0.08621667612024958,0.6888217522658611,1.2059510916034886,1.0,0.014723995595692083,1.3780350131340557,0.19521288091636047,0.14130771614502635,0.2743290333924776,0.41988257424613806,1,2
campaign_bin=4-10,"loan=no, pdays_bin=never_contacted",0.12516543770088864,0.5711854792966534,0.08621667612024958,0.6888217522658611,1.2059510916034886,1.0,0.014723995595692083,1.3780350131340557,0.19521288091636047,0.14130771614502635,0.2743290333924776,0.41988257424613806,1,2
month=jul,"default=no, previous_bin=0",0.11854792966534317,0.6309321232747211,0.09018718094157686,0.7607655502392345,1.205780340190384,1.0,0.015391483967999595,1.5427037247116662,0.19361409927447662,0.13679380556352166,0.35178739508981116,0.45185415659998884,1,2
month=jul,"default=no, pdays_bin=never_contacted",0.11854792966534317,0.6309321232747211,0.09018718094157686,0.7607655502392345,1.205780340190384,1.0,0.015391483967999595,1.5427037247116662,0.19361409927447662,0.13679380556352166,0.35178739508981116,0.45185415659998884,1,2
campaign_bin=4-10,"loan=no, poutcome=unknown",0.12516543770088864,0.5713745509548118,0.08621667612024958,0.6888217522658611,1.2055520343263202,1.0,0.014700330358841857,1.3774274139219156,0.19489912375492446,0.14126394052044614,0.2740089315104276,0.41985760015675583,1,2
month=jul,"default=no, poutcome=unknown",0.11854792966534317,0.631310266591038,0.09018718094157686,0.7607655502392345,1.205058099794942,1.0,0.015346655860733457,1.541123085649462,0.19305019305019322,0.1367153912295787,0.3511225616488778,0.4518113465481887,1,2
duration_bin=high,"loan=no, previous_bin=0",0.24938551711098506,0.5711854792966534,0.1712989222915485,0.6868840030326004,1.2025585872358238,1.0,0.02885353617086675,1.3695069075247315,0.22440238877675298,0.2638322655794992,0.26981018167523096,0.493392349083331,1,2
duration_bin=high,"loan=no, pdays_bin=never_contacted",0.24938551711098506,0.5711854792966534,0.1712989222915485,0.6868840030326004,1.2025585872358238,1.0,0.02885353617086675,1.3695069075247315,0.22440238877675298,0.2638322655794992,0.26981018167523096,0.493392349083331,1,2
"campaign_bin=1, duration_bin=low",housing=no,0.14331631688409907,0.6341463414634146,0.10928341841557951,0.7625329815303431,1.2024558554901563,1.0,0.018399900391516677,1.5406504065040656,0.19653536307742356,0.16355404640633844,0.35092348284960445,0.4674322629774554,2,1
duration_bin=high,"loan=no, poutcome=unknown",0.24938551711098506,0.5713745509548118,0.1712989222915485,0.6868840030326004,1.202160652561027,1.0,0.02880638443762587,1.36890306850025,0.22403567595820767,0.26375545851528387,0.2694880864752642,0.4933427295110057,1,2
"duration_bin=mid_low, loan=no",housing=no,0.23539421440726035,0.6341463414634146,0.1794290035923615,0.7622489959839357,1.202008032128514,1.0,0.030154623724342744,1.5388101516150294,0.21979797569204504,0.25999999999999995,0.35014725568942423,0.5225973662090221,2,1
